anio,tipo_precio,unidad_medida,categoria_detalle,valor_millones_pesos
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,4545.324
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,177871.859
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,19209.37
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,3550.62
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,21932.505
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,3165.5
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,23893.918
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,24827.643
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,221040.975
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,51137.33
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,31216.795
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),138686.85
2000,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",383823.1
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,391038.166
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,181171.544
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,37009.66
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,3187.74
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,3842.166
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,23486.031
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1504.62
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,46056.477
2000,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,94779.928
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país,16678248.55
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1590213.94
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,282645.954
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,52459.44
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,230186.514
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1307567.986
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,28174.391
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,2559.313
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,4579.392
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,180106.024
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,19480.121
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,3496.245
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,21676.072
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,3115.802
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,22372.559
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,24113.022
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,223044.504
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,47106.667
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,31898.61
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),144039.227
2001,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",382482.662
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,392367.879
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,180252.609
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,37208.71
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de información,3509.075
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios financieros,3962.615
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios inmobiliarios y de alquiler,23636.114
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios profesionales,1410.988
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Servicios de salud,45619.211
2001,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Productos no destinados al consumo y otros,96768.557
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país,16622268.02
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico,1573341.465
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes,287582.698
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Artesanías,52928.505
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Bienes|Otros bienes,234654.193
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios,1285758.767
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte aéreo de pasajeros,25891.817
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por ferrocarril,3324.033
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por agua,4781.741
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de transporte de pasajeros por carretera,176067.209
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios relacionados con el transporte,19962.74
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alquiler de equipos de transporte,3574.776
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Agencias de viajes y otros servicios de reserva,20917.929
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de apoyo,3127.56
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios culturales,23227.254
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios deportivos y recreativos,22709.88
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes,227156.996
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en establecimientos tradicionales,45096.508
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en propiedad de casas de vacaciones,32613.676
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Servicios de alojamiento para visitantes|Alojamiento en casa de familiares y amigos (imputación),149446.812
2002,constantes_2018,Millones de pesos a precios de 2018,"Total del país|Total turístico|Servicios|Restaurantes, bares y centros nocturnos<C1>",363536.802
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios,391480.03
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Comercio turístico,176468.319
2002,constantes_2018,Millones de pesos a precios de 2018,Total del país|Total turístico|Servicios|Otros servicios|Transporte local,36750.149
